Customer ID,segment,clv,clv_tier,churn_probability,churn_risk,action,channel,offer,priority,recommended_contact_days
17925,Lost Customers,0.0,Low,0.43865996948757197,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
17942,Noise / Uncategorised,0.0,Low,0.757805685493843,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
17945,Noise / Uncategorised,0.0,Low,0.6664850033091576,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
17956,Noise / Uncategorised,0.0,Low,0.6642539830139844,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
17970,Lost Customers,0.0,Low,0.4422346497849778,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
17985,Lost Customers,0.0,Low,0.4553668171396244,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
17986,Noise / Uncategorised,0.0,Low,0.778245209453318,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18013,Noise / Uncategorised,0.0,Low,0.6784756651678113,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18015,Noise / Uncategorised,0.0,Low,0.6838533553309515,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18019,Noise / Uncategorised,0.0,Low,0.7492640016697685,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18024,Noise / Uncategorised,0.0,Low,0.6112470753727178,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18031,Lost Customers,0.0,Low,0.4659864512699283,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18052,Noise / Uncategorised,0.0,Low,0.7751360608664704,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18082,Lost Customers,0.0,Low,0.49621215491119036,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18083,Lost Customers,0.0,Low,0.35403478949152356,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18098,Lost Customers,0.0,Low,0.3408498664684384,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18104,Lost Customers,0.0,Low,0.4470248638858234,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18115,Noise / Uncategorised,0.0,Low,0.7538067318561911,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18140,Lost Customers,0.0,Low,0.3906066562779793,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18159,Lost Customers,0.0,Low,0.3331185274662933,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18176,Lost Customers,0.0,Low,0.40305253946832775,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18184,Noise / Uncategorised,0.0,Low,0.7805029424112927,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),3,30
18207,Lost Customers,0.0,Low,0.3742053815993669,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18216,Lost Customers,0.0,Low,0.37992600131250237,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18222,Lost Customers,0.0,Low,0.47093325805202674,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18233,Lost Customers,0.0,Low,0.3853731682438948,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18243,Lost Customers,0.0,Low,0.34792281986211776,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
18284,Lost Customers,0.0,Low,0.3631917311794516,Medium,Reactivation campaign,Email,Aggressive reactivation discount,3,30
16446,Noise / Uncategorised,323792.48191292223,High,0.005334543666553198,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,61
18102,Noise / Uncategorised,254327.18471303734,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
14646,Noise / Uncategorised,218979.69753891928,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
17450,Noise / Uncategorised,139434.8716104283,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
14096,Noise / Uncategorised,131949.34689618542,High,0.11620583365506879,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
14156,Noise / Uncategorised,130357.71372415546,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
14911,Noise / Uncategorised,122906.71000326314,High,0.011990163903594973,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,1
12415,Noise / Uncategorised,81581.89526294038,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
13694,Noise / Uncategorised,81462.57065657672,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
17511,Noise / Uncategorised,72615.08074401054,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
16684,Noise / Uncategorised,62170.97979065735,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
15061,Noise / Uncategorised,56394.20120783658,High,0.0019074129825975214,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
17949,Noise / Uncategorised,48994.21641095206,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
16029,Noise / Uncategorised,48643.717430497876,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
13089,Noise / Uncategorised,48593.740648764564,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,2
15311,Noise / Uncategorised,48252.53368981148,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,2
12931,Noise / Uncategorised,38295.61150383079,High,0.004548099877885603,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
14298,Noise / Uncategorised,37930.547104597455,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
15769,Noise / Uncategorised,37021.58265848898,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
14088,Noise / Uncategorised,36577.469368248196,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,15
12536,Noise / Uncategorised,32276.860813226423,High,0.12217901133338564,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
13798,Noise / Uncategorised,31779.23040439666,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
15838,Noise / Uncategorised,31777.53611491512,High,0.004880979542170506,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,13
17841,Noise / Uncategorised,29031.24241901988,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,2
16422,Noise / Uncategorised,27702.51192420157,High,0.0019074129825975214,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
13098,Noise / Uncategorised,25006.18414981036,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
13081,Noise / Uncategorised,24426.066547211958,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,15
14680,Noise / Uncategorised,23859.16961538566,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
17389,Noise / Uncategorised,23759.53375264876,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
16333,Noise / Uncategorised,23732.255434130595,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
16013,Noise / Uncategorised,23719.876100941707,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
12748,Noise / Uncategorised,23140.74412763799,High,0.003158146059032441,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,1
12346,Noise / Uncategorised,22431.9024088379,High,0.003406080154870573,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,20
13408,Noise / Uncategorised,21537.253307521903,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
17404,Noise / Uncategorised,21352.557634277433,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,18
13777,Noise / Uncategorised,21222.143697192576,High,0.004548099877885603,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
13881,Noise / Uncategorised,20183.56137355536,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
17381,Noise / Uncategorised,17657.817408256866,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
12901,Noise / Uncategorised,17458.258250805084,High,0.0030488946482878595,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
16705,Noise / Uncategorised,17307.03998507571,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
15039,Noise / Uncategorised,16710.232907801437,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
14031,Noise / Uncategorised,16245.541920435518,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
17675,Noise / Uncategorised,16098.164645592167,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
16210,Noise / Uncategorised,16066.593973911784,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,13
12753,Noise / Uncategorised,15399.204733054423,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,34
12921,Noise / Uncategorised,14986.93274649408,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
13767,Noise / Uncategorised,14419.843959889216,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
12678,Noise / Uncategorised,14389.79995672926,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,19
15159,Noise / Uncategorised,14230.396008787104,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
17857,Noise / Uncategorised,13712.993953377505,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,16
12433,Noise / Uncategorised,13480.16262679124,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,29
14866,Noise / Uncategorised,13401.799579803906,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,14
14258,Noise / Uncategorised,13199.251671949212,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,17
12744,Noise / Uncategorised,13142.037436999215,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,29
12681,Noise / Uncategorised,12750.322334314365,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
14606,Noise / Uncategorised,12685.6500476496,High,0.003158146059032441,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,2
12709,Noise / Uncategorised,12583.511250596403,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,13
13078,Noise / Uncategorised,12144.042271641296,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
12731,Noise / Uncategorised,11719.685562511017,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,22
14527,Noise / Uncategorised,11225.196162647486,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
17940,Noise / Uncategorised,11215.28362119973,High,7.274682153723928e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,26
12939,Noise / Uncategorised,11132.428725845713,High,0.0016203930303744128,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,19
16133,Noise / Uncategorised,11004.864967025085,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
14062,Noise / Uncategorised,10673.719510648325,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,18
18251,Noise / Uncategorised,10491.771904505124,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,42
13802,Noise / Uncategorised,10472.71226879158,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,17
14547,Noise / Uncategorised,10300.823359781423,High,0.06948057990858704,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
17735,Noise / Uncategorised,10289.551789304778,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
17340,Noise / Uncategorised,10200.315732333669,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,21
15189,Noise / Uncategorised,10178.611180448632,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
16839,Noise / Uncategorised,10166.634956595639,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
16525,Noise / Uncategorised,10153.137083308733,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
14733,Noise / Uncategorised,10014.665262915112,High,0.00040508323097436673,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,15
15640,Noise / Uncategorised,9683.80852765243,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,15
12409,Noise / Uncategorised,9495.143833713557,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,42
12477,Noise / Uncategorised,9474.585784099316,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,40
14607,Noise / Uncategorised,9471.913402297221,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,19
12454,Noise / Uncategorised,9243.786169587103,High,0.0004928825259255967,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,44
14051,Noise / Uncategorised,9110.717713783453,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,12
15251,Noise / Uncategorised,9003.196146190012,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,19
14667,Noise / Uncategorised,8980.908663519269,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
13113,Noise / Uncategorised,8939.454210000813,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
18008,Noise / Uncategorised,8631.872537164534,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,16
12757,Noise / Uncategorised,8497.66776894781,High,0.0033333333333333335,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
13090,Noise / Uncategorised,8391.561214976806,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,12
14367,Noise / Uncategorised,8361.124349434926,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
17243,Noise / Uncategorised,8359.687133044556,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
13458,Noise / Uncategorised,8085.397887012773,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,14
16180,Noise / Uncategorised,8031.184203571419,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,20
16652,Noise / Uncategorised,8027.089549247319,High,0.0015476462088371734,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,21
14121,Noise / Uncategorised,7939.580378722953,High,0.12012973195394136,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
13340,Noise / Uncategorised,7937.438160662301,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,30
17581,Noise / Uncategorised,7882.866126836774,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
12476,Noise / Uncategorised,7797.280032945347,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,13
14277,Noise / Uncategorised,7756.044317382923,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,47
12557,Noise / Uncategorised,7701.919926685146,High,0.00042013570438835746,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,53
16360,Noise / Uncategorised,7697.533534303408,High,0.1561395749788656,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
13536,Noise / Uncategorised,7612.488259429011,High,0.10379003899354462,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
18172,Noise / Uncategorised,7369.639790442073,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
15078,Noise / Uncategorised,7359.9217717817155,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
14056,Noise / Uncategorised,7358.934127717456,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
16672,Noise / Uncategorised,7180.351245968963,High,0.0030004536690484292,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
17377,Noise / Uncategorised,7166.310563192175,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
12950,Noise / Uncategorised,7149.391682415435,High,0.2424180698825114,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
12357,Noise / Uncategorised,7142.401076372877,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,71
16729,Noise / Uncategorised,7140.231970463539,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
13027,Noise / Uncategorised,7102.957259182283,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,18
18055,Noise / Uncategorised,7098.624807885874,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,17
15125,Noise / Uncategorised,7081.467971155159,High,0.00040508323097436673,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,15
15502,Noise / Uncategorised,7043.576145093062,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,23
16656,Noise / Uncategorised,6999.673730508791,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,14
15523,Noise / Uncategorised,6956.004067961989,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,24
17107,Noise / Uncategorised,6947.790061694433,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,39
12766,Noise / Uncategorised,6941.188252725164,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,27
13199,Noise / Uncategorised,6880.025955286374,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
12971,Noise / Uncategorised,6771.619873820593,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
17528,Noise / Uncategorised,6610.044214141534,High,0.07328734544828333,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
17306,Noise / Uncategorised,6600.1578105822355,High,0.005209574468085106,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
13225,Noise / Uncategorised,6559.397328478033,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,27
18092,Noise / Uncategorised,6537.231074838142,High,0.000118063278751258,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,24
12451,Noise / Uncategorised,6469.023502659703,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,39
16033,Noise / Uncategorised,6460.945692739525,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
17589,Noise / Uncategorised,6398.745151969742,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,19
14769,Noise / Uncategorised,6390.984480513837,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,25
14554,Noise / Uncategorised,6381.429288203284,High,0.08342963582444746,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
16873,Noise / Uncategorised,6310.23240595818,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,33
16126,Noise / Uncategorised,6258.784985675122,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,28
16549,Noise / Uncategorised,6238.05581137076,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
16187,Noise / Uncategorised,6179.718456122808,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
15482,Noise / Uncategorised,6153.308381545205,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,23
17811,Noise / Uncategorised,6132.228111140316,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
17133,Noise / Uncategorised,6110.988634284326,High,7.274682153723928e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,31
16553,Noise / Uncategorised,6086.134787380648,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
18087,Noise / Uncategorised,6082.4218058737615,High,0.0016657094875884315,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,23
14543,Noise / Uncategorised,6013.944409206464,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
13629,Noise / Uncategorised,5974.161857291143,High,0.0016657094875884315,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,20
12435,Noise / Uncategorised,5952.133014303315,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,66
17315,Noise / Uncategorised,5931.7896302139525,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
17396,Noise / Uncategorised,5925.439472310119,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,17
12714,Noise / Uncategorised,5896.144607110436,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,36
13263,Noise / Uncategorised,5849.361303672275,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
13102,Noise / Uncategorised,5783.687360501763,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
15005,Noise / Uncategorised,5727.694677549946,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
12798,Noise / Uncategorised,5696.923837830544,High,0.00042013570438835746,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,62
15291,Noise / Uncategorised,5655.046195141367,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
13324,Noise / Uncategorised,5646.537497345574,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,18
12989,Noise / Uncategorised,5646.249261494611,High,0.0029273690471250534,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,13
16609,Noise / Uncategorised,5621.182793585482,High,0.010324090573349563,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,20
18109,Noise / Uncategorised,5503.4299931201695,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
13468,Noise / Uncategorised,5492.4141753581025,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
13316,Noise / Uncategorised,5487.9932468352845,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,36
15382,Noise / Uncategorised,5426.793865562891,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,36
12700,Noise / Uncategorised,5404.32388362259,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,31
15187,Noise / Uncategorised,5401.285817276823,High,0.005831794610938174,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
13471,Noise / Uncategorised,5393.58308620584,High,0.06811224909340245,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
13854,Noise / Uncategorised,5327.212030858518,High,0.0018762411347517727,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
15444,Noise / Uncategorised,5198.259428596192,High,0.22755285292850685,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
12685,Noise / Uncategorised,5189.884792694951,High,0.1005601634440417,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
17509,Noise / Uncategorised,5184.339039790575,High,0.2026975361260156,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,1
13685,Noise / Uncategorised,5177.567098303197,High,0.17532598046874315,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
15993,Noise / Uncategorised,5076.27203796292,High,0.060318056059355245,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
13704,Noise / Uncategorised,5062.58873790924,High,0.1317398937782997,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,6
17719,Noise / Uncategorised,5046.950090351356,High,0.0030877894600196925,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
14735,Noise / Uncategorised,5029.290225145834,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
12856,Noise / Uncategorised,5019.683753210168,High,0.08534184785906601,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,5
12980,Noise / Uncategorised,5006.1419258157,High,0.0015929626660511921,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,17
12626,Noise / Uncategorised,4995.819537959235,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,20
18118,Noise / Uncategorised,4976.345431698295,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
12444,Noise / Uncategorised,4961.940670745062,High,0.19296785924782492,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,18
15032,Noise / Uncategorised,4952.99724758257,High,0.0004928825259255967,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,35
14800,Noise / Uncategorised,4949.747642884383,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,14
13069,Noise / Uncategorised,4944.929929439429,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
14456,Noise / Uncategorised,4926.804026129854,High,0.1772212390414776,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
13564,Noise / Uncategorised,4905.195290130875,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
15804,Noise / Uncategorised,4834.993833249982,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,9
14045,Noise / Uncategorised,4791.774195395659,High,0.0016657094875884315,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,22
14505,Noise / Uncategorised,4790.801268508488,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,23
13680,Noise / Uncategorised,4753.725326875899,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,37
16182,Noise / Uncategorised,4752.7347072230305,High,7.274682153723928e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,38
12912,Noise / Uncategorised,4750.288570769443,High,0.1875502084327931,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
14688,Noise / Uncategorised,4744.0504416588565,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
16745,Noise / Uncategorised,4706.797037363127,High,0.00035976677376034803,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,8
15427,Noise / Uncategorised,4692.859281185788,High,0.07307006379784023,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,3
15301,Noise / Uncategorised,4686.840005413081,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,14
14101,Noise / Uncategorised,4660.16927398744,High,0.000118063278751258,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,25
15768,Noise / Uncategorised,4616.904520436633,High,0.0,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,11
14132,Noise / Uncategorised,4603.705819711186,High,0.19025720695237866,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,10
13941,Noise / Uncategorised,4572.683475298244,High,7.274682153723928e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,28
13755,Noise / Uncategorised,4522.562053167092,High,0.059551978268531806,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,4
12955,Noise / Uncategorised,4515.617055876157,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,15
15694,Noise / Uncategorised,4494.515001277598,High,4.531645721401871e-05,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,18
17590,Noise / Uncategorised,4458.814514772635,High,0.1617059563958047,Low,Standard newsletter,Email,"General newsletter, no targeted offer",2,7
